ibukota Missou,ibu negara Missou
Poplar Bluff,Poplar Bluff
Saint Joseph,Saint Joseph
St. Joseph,St. Joseph
Gateway to the,Gateway to the
Saint Louis,Saint Louis
St. Louis,St. Louis
Sedalia,Sedalia
MT,MT
Montana,Montana
Treasure State,Treasure State
Bozeman,Bozeman
Billings,Billings
Butte,Butte
Great Falls,Great Falls
air terjun gre,air terjun gre
Helena,Helena
ibukota Montan,ibu negara Montan
Missoula,Missoula
Cornhusker Sta,Cornhusker Sta
NE,NE
Nebraska,Nebraska
Grand Island,Grand Island
pulau grand,pulau grand
ibukota Nebras,ibu negara Nebras
North Platte,North Platte
platte utara,platte utara
Omaha,Omaha
Battle Born St,Battle Born St
NV,NV
Nevada,Nevada
Sagebrush Stat,Sagebrush Stat
Silver State,Silver State
Carson City,Carson City
ibukota Nevada,ibu negara Nevada
Las Vegas,Las Vegas
Las Vegas,Las Vegas
Reno,Reno
Granite State,Granite State
NH,NH
New Hampshire,New Hampshire
ibukota New Ha,ibu negara New Ha
Garden State,Garden State
Jersey,Jersey
NJ,NJ
New Jersey,New Jersey
Atlantic City,Atlantic City
Trenton,Trenton
ibukota New Je,ibu negara New Je
Bayonne,Bayonne
Camden,Camden
Jersey City,Jersey City
Morristown,Morristown
Newark,Newark
Paterson,Paterson
Princeton,Princeton
Land of Enchan,Land of Enchan
NM,NM
New Mexico,New Mexico
Albuquerque,Albuquerque
Carlsbad,Carlsbad
Gallup,Gallup
Las Cruces,Las Cruces
Los Alamos,Los Alamos
Roswell,Roswell
Santa Fe,Santa Fe
ibukota New Me,ibu negara New Me
Silver City,Silver City
Taos,Taos
Nieuw Amsterda,Nieuw Amsterda
new amsterdam,new amsterdam
New Netherland,New Netherland
Nieuw Nederlan,Nieuw Nederlân
Empire State,Empire State
NY,NY
New York,New York
New York State,New York State
ibukota New Yo,ibu negara New Yo
Buffalo,Buffalo
Cooperstown,Cooperstown
Greater New Yo,Greater New Yo
New York City,New York City
Bronx,Bronx
Brooklyn,Brooklyn
Coney Island,Coney Island
pulau coney,pulau coney
Manhattan,Manhattan
Central Park,Central Park
taman pusat,taman pusat
Harlem,Harlem
South of Houst,South of houst
Broadway,Broadway
off-Broadway,off-Broadway
off broadway,off broadway
Times Square,Times Square
Wall Street,Wall Street
Greenwich Vill,Greenwich Vill
Village,Village
desa greenwich,desa greenwich
Queens,Queens
Staten Island,Staten Island
pulau staten,pulau staten
Long Island,Long Island
pulau long,pulau long
Elmont,Elmont
Kennedy,Kennedy
Binghamton,Binghamton
Newburgh,Newburgh
Niagara Falls,Niagara Falls
air terjun nia,air terjun nia
Schenectady,Schenectady
Saratoga Sprin,Saratoga Sprin
Watertown,Watertown
Carolina Utara,Carolina Utara
NC,NC
North Carolina,North Carolina
Old North Stat,Old North Stat
Tar Heel State,Tar Heel State
Raleigh,Raleigh
Asheville,Asheville
Chapel Hill,Chapel Hill
Charlotte,Charlotte
Queen City,Queen City
Durham,Durham
Goldsboro,Goldsboro
Greensboro,Greensboro
Winston-Salem,Winston-Salem
winston salem,winston salem
Dakota Utara,Dakota Utara
ND,ND
North Dakota,North Dakota
Peace Garden S,Peace Garden S
Bismarck,Bismarck
Fargo,Fargo
Buckeye State,Buckeye State
OH,OH
Ohio,Ohio
Akron,Akron
Cleveland,Cleveland
Cleveland,Cleveland
Cincinnati,Cincinnati
Cincinnati,Cincinnati
ibukota Ohio,ibu negara Ohio
Dayton,Dayton
Mansfield,Mansfield
Youngstown,Youngstown
OK,OK
Oklahoma,Oklahoma
Sooner State,Sooner State
Bartlesville,Bartlesville
Enid,Enid
Lawton,Lawton
McAlester,McAlester
Muskogee,Muskogee
Oklahoma City,Oklahoma City
ibukota Oklaho,ibu negara Oklaho
Kota Oklahoma,Bandar Oklahoma
Tulsa,Tulsa
Beaver State,Beaver State
OR,OR
Oregon,Oregon
Eugene,Eugene
Klamath Falls,Klamath Falls
air terjun kla,air terjun kla
ibukota Oregon,ibu negara Oregon
Keystone State,Keystone State
PA,PA
Pennsylvania,Pennsylvania
Allentown,Allentown
Altoona,Altoona
Erie,Erie
Gettysburg,Gettysburg
Harrisburg,Harrisburg
ibukota Pennsy,ibu negara pennsy
Hershey,Hershey
Chester,Chester
City of Brothe,City of Brothe
Philadelphia,Philadelphia
Philadelphia,Philadelphia
Pittsburgh,Pittsburgh
Scranton,Scranton
Little Rhody,Little Rhody
Ocean State,Ocean State
RI,RI
Rhode Island,Rhode Island
pulau rhode,pulau rhode
Providence,Providence
ibukota Rhode ,ibu negara Rhode
Carolina Selat,Carolina Selat
Palmetto State,Palmetto State
SC,SC
South Carolina,South Carolina
Charleston,Charleston
Coyote State,Coyote State
Dakota Selatan,Dakota Selatan
Mount Rushmore,Mount Rushmore
SD,SD
South Dakota,South Dakota
Pierre,Pierre
Rapid City,Rapid City
Sioux Falls,Sioux Falls
air terjun sio,air terjun sio
bukit hitam,bukit hitam
TN,TN
Tennessee,Tennessee
Volunteer Stat,Volunteer Stat
Chattanooga,Chattanooga
kolumbia,Colombia
Johnson City,Johnson City
kota jackson,bandar jackson
Knoxville,Knoxville
Nashville,Nashville
ibukota Tennes,ibu negara Tennes
Lone-Star Stat,Lone-Star Stat
TX,TX
Texas,Texas
Amarillo,Amarillo
Arlington,Arlington
Austin,Austin
ibukota Texas,ibu negara Texas
Beaumont,Beaumont
Brownsville,Brownsville
Bryan,Bryan
Corpus Christi,Corpus Christi
Dallas,Dallas
Del Rio,Del Rio
El Paso,El Paso
Fort Worth,Fort Worth
Galveston,Galveston
Garland,Garland
Houston,Houston
Laredo,Laredo
Lubbock,Lubbock
Lufkin,Lufkin
McAllen,McAllen
Midland,Midland
Plano,Plano
San Angelo,San Angelo
San Antonio,San Antonio
San Antonio,San Antonio
Sherman,Sherman
Tyler,Tyler
Waco,Waco
Wichita Falls,Wichita Falls
air terjun wic,air terjun wic
Beehive State,Beehive State
Mormon State,Mormon State
UT,UT
Utah,Utah
Ogden,Ogden
Provo,Provo
Salt Lake City,Salt Lake City
ibukota Utah,ibu negara Utah
Green Mountain,Green Mountain
VT,VT
Vermont,Vermont
Montpelier,Montpelier
ibukota Vermon,ibu negara Vermon
Bennington,Bennington
Brattleboro,Brattleboro
Burlington,Burlington
Rutland,Rutland
Old Dominion,Old Dominion
Old Dominion S,Old Dominion S
VA,VA
Richmond,Richmond
ibukota Virgin,ibu negara Virgin
Blacksburg,Blacksburg
Jamestown,Jamestown
Newport News,Newport News
Norfolk,Norfolk
Lynchburg,Lynchburg
Roanoke,Roanoke
Virginia Beach,Virginia Beach
pantai virgini,pantai virgini
Chancellorsvil,Chancellorsvil
Fredericksburg,Fredericksburg
Petersburg,Petersburg
Spotsylvania,Spotsylvania
Yorktown,Yorktown
Evergreen Stat,Evergreen Stat
WA,WA
Bellingham,Bellingham
Kennewick,Kennewick
Olympia,Olympia
ibukota Washin,ibu negara Washin
Seattle,Seattle
Spokane,Spokane
Tacoma,Tacoma
Walla Walla,Walla walla
Yakima,Yakima
Mountain State,Mountain State
Virginia Barat,Virginia Barat
WV,WV
West Virginia,West Virginia
Beckley,Beckley
ibukota West V,modal West V
Clarksburg,Clarksburg
Huntington,Huntington
Harpers Ferry,Harpers Ferry
Morgantown,Morgantown
Parkersburg,Parkersburg
Wheeling,Wheeling
Badger State,Badger State
WI,WI
Wisconsin,Wisconsin
Appleton,Appleton
Eau Claire,Eau Claire
Green Bay,Green Bay
teluk green,teluk green
La Crosse,La Crosse
Madison,Madison
ibukota Wiscon,ibu negara wiscon
Milwaukee,Milwaukee
Milwaukee,Milwaukee
Racine,Racine
Wausau,Wausau
Equality State,Equality State
WY,WY
Wyoming,Wyoming
Casper,Casper
Cheyenne,Cheyenne
ibukota Wyomin,ibu negara Wyomin
Lander,Lander
Laramie,Laramie
Rock Springs,Rock Springs
Montevideo,Montevideo
ibukota Urugua,ibu negara Urugua
New Hebrides,New Hebrides
Vanuatu,Vanuatu
republik Vanua,republik Vanua
Port Vila,Port Vila
ibukota Vanuat,ibu negara Vanuat
Holy See,Holy See
State of the V,State of the V
The Holy See,The Holy See
Tahta Suci,Takhta Suci
Citta del Vati,Citta del Vati
Vatican City,Vatican City
republik Venez,republik Venez
Caracas,Caracas
ibukota Venezu,ibu negara Venezu
Ciudad Bolivar,Ciudad Bolivar
Cumana,Cumana
Maracaibo,Maracaibo
Maracay,Maracay
maracaya,maracaya
Annam,Annam
Socialist repu,Socialist repu
Viet Nam,Viet Nam
North Vietnam,North Vietnam
Vietnam Utara,Vietnam Utara
South Vietnam,South Vietnam
Vietnam Selata,Vietnam Selata
ibukota Vietna,ibu negara Vietna
Hanoi,Hanoi
Ho Chi Minh Ci,Ho Chi Minh Ci
Saigon,Saigon
Haiphong,Haiphong
Yaman,Yaman
Yemen,Yemen
republik Yemen,republik Yemen
Aden,Aden
Al-Hudaydah,Al-Hudaydah
Hodeida,Hodeida
Al-Mukalla,Al-Mukalla
Mukalla,Mukalla
Sanaa,Sanaa
Northern Rhode,Northern Rhode
republik Zambi,republik Zambi
Lusaka,Lusaka
ibukota Zambia,ibu negara Zambia
Low Countries,Low Countries
Lusitania,Lusitania
Schlesien,Schlesien
Silesia,Silesia
Slask,Slask
Slezsko,Slezsko
Big Sur,Big Sur
Silicon Valley,Silicon Valley
lembah silicon,lembah silicon
Rhodesia,Rhodesia
Southern Rhode,Southern Rhode
Zimbabwe,Zimbabwe
republik Zimba,republik Zimba
Harare,Harare
Salisbury,Salisbury
ibukota Zimbab,ibu negara Zimbab
Salisbury,Salisbury
Bulawayo,Bulawayo
Arabian Desert,Arabian Desert
Great Arabian ,Great Arabian
gurun arab,padang pasir arab
Eastern Desert,Eastern Desert
Atacama Desert,Atacama Desert
Gurun Atacama,Gurun Atacama
Australian Des,Australian Dis
Great Australi,Great Australi
gurun australi,padang pasir australi
Black Rock Des,Black Rock Dis
gurun black ro,padang pasir black ro
Chihuahuan Des,Chihuahuan Dis
gurun chihuahu,padang pasir chihuahu
Colorado Deser,Colorado Deser
gurun colorado,padang pasir colorado
Dasht-e-Kavir,Dasht-e-Kavir
Great Salt Des,Great Salt Dis
Kavir Desert,Kavir Desert
gurun kavir,padang pasir kavir
Dasht-e-Lut,Dasht-e-Lut
Lut Desert,Lut Desert
gurun lut,padang pasir lut
Death Valley,Death Valley
lembah kematia,lembah kematia
Gibson Desert,Gibson Desert
gurun gibson,padang pasir gibson
Gila Desert,Gila Desert
gurun gila,padang pasir gila
Gobi,Gobi
Gobi Desert,Gobi Desert
Gurun Gobi,Gurun Gobi
Great Sandy De,Great Sandy De
gurun great sa,padang pasir great sa
Great Victoria,Great Victoria
gurun great vi,padang pasir great vi
Gurun Kalahari,Gurun Kalahari
Kalahari,Kalahari
Kalahari Deser,Kalahari Deser
Kara Kum,Kara Kum
Qara Qum,Qara Qum
Turkestan Dese,Turkestan Dese
gurun turkesta,padang pasir turkesta
Kizil Kum,Kizil Kum
Kyzyl Kum,Kyzyl Kum
Qizil Qum,Qizil Qum
gurun qizil qu,padang pasir Qizil qu
Libyan Desert,Libyan Desert
Gurun Libya,Gurun Libya
Gurun Mojave,Gurun Mojave
Mohave,Mohave
Mohave Desert,Mohave Desert
Mojave,Mojave
Mojave Desert,Mojave Desert
gurun mohave,padang pasir Mohave
Gurun Namib,Gurun Namib
Namib Desert,Namib Desert
An Nafud,An Nafud
An Nefud,An Nefud
Nafud,Nafud
Nefud,Nefud
gurun nefud,padang pasir nefud
Negev,Negev
Negev Desert,Negev Desert
gurun negev,padang pasir Negev
Nubian Desert,Nubian Desert
gurun nubian,padang pasir nubian
Painted Desert,Painted Desert
gurun painted,padang pasir painted
Patagonian Des,Patagonian Dis
gurun patagoni,padang pasir patagoni
Ar Rimsal,Ar Rimsal
Dahna,Dahna
Rub al-Khali,Rub al-Khali
gurun rub al-k,padang pasir rub al-k
Gurun Sahara,Gurun Sahara
Sahara,Sahara
Sahara Desert,Sahara Desert
Black Africa,Black Africa
Sub-Saharan Af,Sub-Saharan Af
Afrika Sub-Sah,Afrika Sub-Sah
gurun subsahar,padang pasir subsahar
Simpson Desert,Simpson Desert
gurun simpson,padang pasir simpson
Sinai,Sinai
Sinai Desert,Sinai Desert
gurun sinai,gurun sinai
Sonoran Desert,Sonoran Desert
gurun sonoran,padang pasir sonoran
Syrian Desert,Syrian Desert
gurun syria,padang pasir Syria
Gurun Taklamak,Gurun Taklamak
Taklamakan Des,Taklamakan Dis
Taklimakan Des,Taklimakan Dis
gurun taklimak,padang pasir taklimak
Great Indian D,Great Indian D
Thar Desert,Thar Desert
gurun thar,gurun thar
Colima,Colima
gunung colima,gunung colima
Fuji,Fuji
Gunung Fuji,Gunung Fuji
Galeras,Galeras
Krakatau,Krakatau
gunung krakata,gunung krakata
Mauna Kea,Mauna Kea
gunung mauna k,gunung mauna k
Mauna Loa,Mauna Loa
gunung mauna l,gunung mauna l
Gunung St. Hel,Gunung St. Hel
gunung saint h,gunung saint h
Scythia,Scythia
Skithia,Scythia
Gunung Vesuviu,Gunung Vesuviu
Afrika Utara,Afrika Utara
North Africa,North Africa
Afrika Barat,Afrika Barat
West Africa,West Africa
motif untuk hi,motif untuk hi
keranjingan,keranjingan
kleptomania,kleptomania
norma kesusila,norma kesusila
hasutan untuk ,hasutan untuk
abis,abis
Akonkagua,Gunung Aconcagua
terletak di An,terletak di An
gunung adams,gunung adams
Laut Adriatik,Laut Adriatik
sungai adriati,sungai adriati
Laut Aegea,Laut Aegean
aegospotami,aegospotami
sarang burung ,sarang burung
gelembung udar,gelembung udar
Aldebaran,Aldebaran
alluvium,aluvium
alp,alp
Alpha Centauri,Alpha Centauri
bintang terdek,bintang terdek
partikel alfa,zarah alfa
Alpen,Alpen
Sungai Amazon,Sungai Amazon
Sungai Amur,Sungai Amur
mengalir ke La,mengalir ke La
Laut Andaman,Laut Andaman
Andes,Andes
pegunungan and,pergunungan and
Air terjun Ang,Air terjun Ang
sso yg sangat ,sso yg sangat
Antartik,Antartik
Antarktika,Antartika
Antares,Antares
bintang antare,bintang antare
antipartikel,antipartikel
anti proton,anti proton
antiproton,antiproton
dan Pisces,dan Pisces
Laut Arab,Laut Arab
Laut Arafura,Laut Arafura
gugusan pulau,gugusan pulau
gugusan pulau-,gugusan pulau-
Lautan Artik,Lautan Artik
Samudra Arktik,Lautan Artik
samudera arkti,samudera arkti
aliran sungai,aliran sungai
jalan naik,jalan naik
asteroid,asteroid
Atlantik,Atlantik
Samudra Atlant,Lautan Atlant
samudra ke 2 t,lautan ke 2 t
atol,atol
plat australia,plat australia
Laut Baltik,Laut Baltic
laut Baltic,laut Baltic
gundukan,lebam
tepian sungai,tepian sungai
karang laut,karang laut
partikel baryo,zarah baryo
cekungan,lembangan
serokan,serokan
suak,suak
teluk kecil,teluk kecil
Teluk Benggala,Teluk Bengal
teluk bengali,teluk bengali
Teluk Biscay,Teluk Biscay
tepi tasik,tepi tasik
tebing laut,tebing laut
tepi laut,tepi laut
batuan dasar,batuan dasar
lapis tanah ke,lapis tanah ke
ben,ben
laut bering,laut bering
Selat Bering,Selat Bering
partikel beta,zarah beta
Betelgeuse,Betelgeuse
bintang betelg,bintang betelg
bintang biduk,bintang biduk
teluk Benin,teluk Benin
bintang ganda,bintang ganda
bintang biner,bintang binari
lubang hitam,lubang hitam
Laut Hitam,Laut Hitam
langit biru,langit biru
blue air,blue air
perairan,perairan
tanah berlumpu,tanah berlumpu
boson,boson
partikel boson,zarah boson
batu besar,batu besar
terusan bristo,terusan bristo
anak sungai ke,anak sungai ke
got,got
lubang peluru,lubang peluru
korok,korok
kaldera,kaldera
kanker,kanser
kanyon,kanyon
ngarai,ngarai
jurang curam,jurang curam
Laut Caribbean,Laut Caribbean
Laut Karibia,Laut Caribbean
Laut Kaspia,Laut Kaspia
kation,kation
Pegunungan Kau,Gunung Kau
cave,cave
goa besar,goa besar
benda angkasa,benda angkasa
ikatan kimia,ikatan kimia
rantaian,rantaian
Chamaeleon,Chamaeleon
rasi chamaeleo,rasi Chamaeleo
quark charm,quark charm
gegaung,gegaung
chasm,chasm
Danau Baikal,Tasik Baikal
Semenanjung Ch,Semenanjung Ch
jazirah chukch,jazirah chukch
cirque,cirque
awan sirus,awan sirus
awan sirrus,awan sirrus
cenuram,cenuram
tebing curam,tebing curam
gelang-gelang,gelang-gelang
ikatan tertutu,ikatan tertutu
awan,awan
mega,mega
pesisir pantai,pesisir pantai
burung terkuku,burung terkuku
merpati dua se,merpati dua se
rasi columba,rasi columba
bintang bereko,bintang bereko
komet,komet
tahi bintang,tahi bintang
Sungai Kongo,Sungai Congo
konsolidasi,penyatuan
buruj,buruj
kelompok binta,kumpulan binta
jejak kondensa,jejak kondensa
krevis,krevis
jurang glasier,jurang glasier
krevas,krevas
kulit bumi,kulit bumi
hablur,hablur
pembajakan,pembajakan
awan kumulonim,awan kumulonim
awan cumulonim,awan cumulonim
awan kumulus,awan kumulus
awan cumulus,awan cumulus
solok,solok
kelemumur,kelemumur
Sungai Donau,Sungai Donau
sungai danube,sungai danube
Laut Mati,Laut Mati
lembah dalam,lembah dalam
dell,dell
lembah kecil,lembah kecil
kebutuhan yang,keperluan yang
nebula,nebula
barang buangan,barang buangan
alur delta,alur delta
cabang sungai,cabang sungai
Draco,Draco
wanita yg berw,wanita yg berw
keladak,keladak
hanyutan,hanyutan
planet Bumi,planet Bumi
Laut Cina Timu,Laut China Timu
Elbe,Elbe
elektron,elektron
partikel dasar,zarah asas
bara api,bara api
Selat Inggris,Selat Inggeris
terusan inggri,terusan inggri
estuary,estuary
Sungai Efrat,Sungai Efrat
sungai eufrat,sungai eufrat
Eurasia,Eurasia
bintang fajar,bintang fajar
Gunung Everest,Gunung Everest
lapisan exosph,lapisan exosph
tanah rang,tanah rang
sesar,sesar
perubahan kere,perubahan kere
anak sungai,anak sungai
fermion,fermion
bola api,bola api
bola berapi,bola berapi
batu api,batu api
kolam ikan,kolam ikan
kumpulan binta,kumpulan binta
pamah,pamah
kaki gunung,kaki gunung
arungan,arungan
bahan api,bahan api
batu empedu,batu hempedu
batu hempedu,batu hempedu
batu karang,batu karang
Sungai Gangga,Sungai Gangga
boson tolok,boson tolok
gauge boson,gauge boson
pancutan air p,pancutan air p
geyser,geyser
gletser,glasier
glen,glen
gluon,gluon
Golden Gate,Golden Gate
Grand Canyon,Grand Canyon
biji buah,biji buah
graviton,graviton
Karang Penghal,Karang Penghal
karang great b,karang great b
Danau-Danau Be,Tasik-tasik Be
danau besar,tasik besar
Great Plains,Great Plains
Great Plains o,Great Plains o
hutan rimba,hutan rimba
goa grotto,goa grotto
ngarai sempit,ngarai sempit
Teluk Aden,Teluk Aden
Teluk Aqaba,Teluk Aqaba
Teluk Bothnia,Teluk Bothnia
Teluk Finlandi,Teluk Finlandi
Teluk Meksiko,Teluk Mexico
Teluk Suez,Teluk Suez
Teluk Thailand,Teluk Thailand
teluk siam,teluk siam
hadron,hadron
partikel hadro,zarah hadro
lautan terbuka,lautan terbuka
tempat tinggi,tempat tinggi
Himalaya,Himalaya
Pegunungan Him,Pergunungan Him
punggung bukit,punggung bukit
lohong,lohong
mata air panas,mata air panas
musim semi pan,musim semi pan
Sungai Kuning,Sungai Kuning
Yellow River,Yellow River
sungai huang h,sungai huang h
Hudson,Hudson
Sungai Hudson,Sungai Hudson
kepal,kepal
bongkahan,bongkah
ion hidrogen,ion hidrogen
air batu,air batu
ais apung,ais apung
aisberg,aisberg
gunung es,gunung es
Air terjun Igu,Air terjun Igu
Air terjun Vic,Air terjun Vic
Samudra Hindia,Lautan Hindia
Sungai Indus,Sungai Indus
indus,indus
tak penting,tak penting
planet dalam,planet dalam
tumbuh di dala,tumbuh di dala
caruk,caruk
serok,serok
medium antarbi,medium antarbi
ruang antar bi,ruang antar bi
ion,ion
Laut Ionia,Laut Ionia
laut ionian,laut ionian
laut irish,laut irish
pulau kecil,pulau kecil
tanah genting,tanah genting
Palung Jepang,Palung Jepun
jabal musa,jabal musa
Sungai Yordan,Sungai Yordan
sungai jordan,sungai jordan
Raksasa gas,Gergasi gas
planet jovian,planet jovian
Musytari,Musytari
Yupiter,Yupiter
planet jupiter,planet jupiter
K2,K2
gunung godwin ,gunung godwin
gunung karakor,gunung karakor
kasai,kasai
Sungai Kasai,Sungai Kasai
kai,kai
batu karang fl,batu karang fl
Kilimanjaro,Kilimanjaro
gunung kiliman,gunung kiliman
longgokan tana,longgokan tana
timbunan tanah,timbunan tanah
Selat Korea,Selat Korea
Sabuk Kuiper,Tali pinggang Kuiper
Sungai Kura,Sungai Kura
lagoon,lagoon
lagun,lagun
laguna,laguna
tasik,tasik
tepi danau,tepi tasik
Danau Huron,Tasik Huron
Danau Ontario,Tasik Ontario
Danau Superior,Tasik Superior
Danau Tanganyi,Tasik Tanganyi
Danau Victoria,Tasik Victoria
tempat pembuan,tempat pembuan
Laut Laptev,Laut Laptev
awan magelan b,awan Magelan b
sedimentasi,sedimentasi
lepton,lepton
lepus,lepus
Lhotse,Lhotse
bintang libra,bintang libra
liman,liman
loch,loch
bintang kutub,bintang kutub
bintang utara,bintang utara
bintang loadst,bintang loadst
Loire,Loire
Sungai Loire,Sungai Loire
Baja Californi,Baja Californi
pegunungan baj,pergunungan baj
pembentukan bu,pembentukan bu
lupus,lupus
tanah besar,tanah besar
tanah daratan,tanah daratan
gunung makalu,gunung makalu
mare,mare
Laut Marmara,Laut Marmara
planet Marikh,planet Marikh
Mars,Mars
planet mars,planet mars
kawasan paya,kawasan paya
tanah paya,tanah paya
tanah rawa,tanah paya
tanah rawang,tanah rawang
rawang,rawang
gumpalan,gumpalan
kepul,kepul
kepulan,kepulan
batuan,batuan
Laut Mediterra,Laut Mediterra
Laut Tengah,Laut Tengah
laut mediteran,laut mediteran
Mekong,Mekong
sungai mekong,sungai mekong
Merkurius,Utarid
planet merkuri,planet merkuri
meson,meson
mesotron,mesotron
mesosfera,mesosfera
mesosfer,mesosfer
meteorit,meteorit
meteoroid,meteoroid
sungai milk,sungai milk
Bima Sakti,Bima Sakti
Milky Way,Milky Way
galaksi bima s,galaksi bima s
planet minor,planet minor
paya gambut,paya gambut
selut,selut
Sungai Mississ,Sungai Mississ
sungai mobile,sungai mobile
onggokan tanah,onggokan tanah
monoklin,monoklin
mor,mor
fosforus,fosforus
bintang kejora,bintang kejora
pergunungan,pergunungan
lereng gunung,lereng gunung
muon,muon
partikel muon,zarah muon
sungai nan,sungai nan
lekukan,lekukan
penurunan alam,penurunan alam
peningkatan al,peningkatan al
alam semula ja,alam semula ja
alami,alami
barang yang pe,barang yang pe
kebutuhan,keperluan
kemestian,kemestian
keperluan asas,keperluan asas
perlunya,perlunya
barang kebutuh,barang Kebutuh
Neptunus,Neptun
neutrino,neutrino
partikel neutr,zarah neutr
neutron,neutron
bintang neutro,bintang neutro
sungai baru,sungai baru
Niagara,Niagara
sungai niagara,sungai niagara
Sungai Niger,Sungai Niger
Sungai Nil,Sungai Nil
awan nimbus,awan nimbus
rasi norma,rasi norma
Amerika Utara,Amerika Utara
Laut Utara,Laut Utara
nova,nova
potongan benda,potongan benda
nukleon,nukleon
nukleus komet,nukleus komet
bungkah emas,bungkah emas
Sungai Ob,Sungai Ob
rantai terbuka,rantai terbuka
kerawang,kerawang
lubang-lubang,lubang-lubang
masa terluang,masa terluang
perbedaan,perbezaan
waktu kosong,masa kosong
pokok oren,pokok oren
Sungai Orange,Sungai Orange
karang outcrop,karang outcrop
planet luar,planet luar
lubang ozon,lubang ozon
lapisan ozon,lapisan ozon
Lautan Pasifik,Lautan Pasifik
pasifik,Pasifik
Samudra Pasifi,Lautan Pasifi
racikan,racikan
ricih,ricih
suban,suban
partikel subat,zarah ŞUBAT
batu kerikil,batu kerikil
kelikir,kelikir
kerakal,kerakal
kerikil,kerikil
jazirah,jazirah
semenanjung ke,semenanjung ke
Teluk Persia,Teluk Parsi
foton,foton
photon,photon
pohon pinus,pokok pain
Sungai Ping,Sungai Ping
pion,bidak
barang tambang,barang tambang
resort pantai,resort pantai
planet utama,planet utama
bintang siarah,bintang siarah
nebula planet,nebula planet
planetary nebu,planetary nebu
plasmid,plasmid
plasmid dna,plasmid dna
lapisan kulit ,lapisan kulit
Pluto,Pluto
Polaris,Polaris
bintang polari,bintang polari
polder,polder
kubang,kubang
waduk,takungan
positron,positron
tebing tinggi,tebing tinggi
tanjung tinggi,tanjung tinggi
tanjung pulau,tanjung pulau
proton,proton
Puget Sound,Puget Sound
suara puget,suara puget
pulsar,pulsar
pulsar bintang,pulsar bintang
Pirenia,Pyrenees
pegunungan pyr,pergunungan pyr
kuasar,kuasar
quasar,Quasar
ular danu,ular danu
banjaran,banjaran
pegunungan,pergunungan
barisan pergun,barisan pergun
jajaran gunung,jajaran gunung
lubang tikus,lubang tikus
sungai merah,sungai merah
bintang katai ,bintang kerdil
katai merah,kerdil merah
bintang raksas,bintang raksas
raksasa merah,raksasa merah
Laut Merah,Laut Merah
terumbu,terumbu
lebih-lebih,lebih-lebih
jalur kecil,jalur kecil
garis potong,garis potong
bubungan,bubungan
barisan perbuk,barisan perbuk
koyakan,koyakan
sobekan,sobekan
river,river
sungai-sungai,sungai-sungai
tepi sungai,tepi sungai
dasar sungai,dasar sungai
palung sungai,palung sungai
batu sungai,batu sungai
Pegunungan Roc,Pergunungan Roc
Gunung Rushmor,Gunung Rushmor
Patahan San An,Patahan San An
beting,beting
daerah rendah,kawasan rendah
Zuhal,Zuhal
Saturnus,Zuhal
pengelupasan k,pengelupasan k
pemahat,pemahat
Sculptor,Sculptor
rasi sculptor,rasi sculptor
gunung bawah l,gunung bawah l
Laut Azov,Laut Azov
Laut Jepang,Laut Jepun
Laut Timur,Laut Timur
Laut Okhotsk,Laut Okhotsk
pinggir laut,pinggir laut
pinggir pantai,pinggir pantai
papan selancar,papan selancar
mendapan,mendapan
sedna,sedna
Sungai Seine,Sungai Seine
gunung shasta,gunung shasta
kulit telur,kulit telur
tempat dangkal,tempat dangkal
garis pantai,garis pantai
siera,siera
Gunung Sinai,Gunung Sinai
sky,sky
torehan,torehan
lerengan,lerengan
buih sabun,buih sabun
Amerika Selata,Amerika Selata
laut cina sela,laut cina sela
laut selatan,laut selatan
kesan tapak,kesan tapak
aliran air,aliran air
sumber ait,sumber ait
stalaktit,stalaktit
stalagmit,stalagmit
bintang kerdil,bintang kerdil
steppe,steppe
stepa,padang rumput
awan badai,awan badai
Selat Gibralta,Selat Gibralta
selat dover,selat dover
muatan squark,muatan squark
stratosfer,stratosfera
stratosphere,stratosphere
awan stratus,awan stratus
sungai kecil,sungai kecil
anak air,anak air
bentangan,bentangan
anak benua,anak benua
benua kecil,benua kecil
mentari,mentari
surya,solar
sungai sun,sungai sun
maha raksasa,maha raksasa
supernova,supernova
redang,redang
penara,penara
plato,plato
kori,kori
tarn,tarn
danau gunung,tasik gunung
Laut Tasman,Laut Tasman
ladang berting,ladang berting
planet kebumia,planet kebumia
laut teritoria,laut teritoria
Sungai Thames,Sungai Thames
thermosphere,Thermosphere
sungai tigris,sungai tigris
Tocantins,Tocantins
sungai tocanti,sungai tocanti
muatan quark,muatan quark
tor,tor
Selat Torres,Selat Torres
perempuan jala,perempuan jala
tropopause,tropopause
troposfer,troposfer
troposphere,troposphere
tundra,tundra
tanah berumput,tanah berumput
Laut Tirenia,Laut Tyrrhenian
laut tyrrhenia,laut tyrrhenia
unit sel,unit sel
penciptaan tuh,penciptaan tuh
Pegunungan Ura,Pergunungan Ura
Uranus,Uranus
telerang,telerang
gunung api,gunung api
planet Zuhrah,planet Zuhrah
Venus,Venus
planet venus,planet venus
Sungai Volga,Sungai Volga
kubangan,kubangan
jeram,jeram
jalan air,jalan air
keterlibatan,penglibatan
daerah lembab,daerah lembab
lahan basah,lahan basah
katai putih,kerdil putih
